S.No ,item,itemLabel
128,http://www.wikidata.org/entity/Q37994923,Jasvinder K Gambhir
129,http://www.wikidata.org/entity/Q124736989,Bijayalaxmi Biswal
130,http://www.wikidata.org/entity/Q49833929,Asha Kasliwal
131,http://www.wikidata.org/entity/Q16901297,Uma Saren
132,http://www.wikidata.org/entity/Q28744857,Sarojini_Sarangi
133,http://www.wikidata.org/entity/Q39058709,Aishwarya Lekshmi
134,http://www.wikidata.org/entity/Q99927321,Pallavi Maharathi
135,http://www.wikidata.org/entity/Q57955102,Dossibai Patell
136,http://www.wikidata.org/entity/Q48645361,Savita Ambedkar
137,http://www.wikidata.org/entity/Q105988314,Divya S. Iyer
138,http://www.wikidata.org/entity/Q66310027,Sarala Subbarao
139,http://www.wikidata.org/entity/Q47026934,Iris G.R. Paul
140,http://www.wikidata.org/entity/Q112971735,Gurpreet Kaur
141,http://www.wikidata.org/entity/Q40741315,Rani Bang
